DUMMY,DUMMY,DUMMY,1
15,2,8,30.22727721
15,2,9,30.99997026
15,2,10,32.06205587
15,2,11,32.70143251
15,2,12,31.16100516
15,2,14,57.4655241
15,2,16,50.6673771
15,2,18,13.29084692
15,2,19,62.55511981
15,2,20,68.20655318
15,3,1,12.12459548
15,3,2,10.09858654
15,3,3,9.5617805
15,3,4,9.953331274
15,3,5,10.0228327
15,3,6,10.71086934
15,3,7,14.98454003
15,3,8,8.261048847
15,3,9,10.93632462
15,3,10,13.5726845
15,3,11,13.29303492
15,3,13,19.68589052
15,3,14,9.667989015
15,3,15,26.41766012
15,3,17,36.694533
15,4,1,0.577919541
15,7,20,27.64736591
15,8,20,5.87647812
16,1,1,1.386602993
16,1,2,12.85836057
16,1,3,27.43158113
16,1,4,20.8192883
16,1,5,5.029860426
16,1,7,15.37027105
16,1,8,11.91081202
16,1,9,34.19329498
16,1,10,24.29433599
16,1,11,6.671898206
16,1,13,23.59308573
16,1,18,44.09628224
16,1,20,26.27915536
16,2,1,23.196629
16,2,2,13.7248767
16,2,3,4.368366956
16,2,6,25.71373617
16,2,7,13.05458559
16,2,8,4.244957368
16,2,11,26.73257208
16,2,13,16.90691473
16,2,16,30.22274643
16,2,20,18.45916895
16,3,1,3.071848281
16,3,2,14.27942703
16,3,3,30.35427476
16,3,4,14.35495111
16,3,7,3.099630277
16,3,8,15.37440123
16,3,9,38.25496897
16,3,10,16.83812407
16,3,15,56.04748682
16,3,16,22.84158552
16,3,20,22.06263376
16,4,1,2.986251723
16,4,2,36.12943373
16,4,3,73.94228773
16,4,4,55.7237246
16,4,5,19.64321586
16,4,6,2.342126829
16,4,7,13.21675912
16,4,8,39.64615388
16,4,9,84.5559169
16,4,10,77.11214395
16,4,11,12.16445902
16,4,14,31.232059
16,4,15,61.08012099
16,4,16,57.96682865
16,4,17,20.29656793
16,4,20,48.54130902
16,5,1,27.52516741
16,5,2,23.8806865
16,5,3,11.22434415
16,5,4,2.157105493
16,5,6,23.39901048
16,5,7,23.04982567
16,5,8,16.34640076
16,5,11,22.22833802
16,5,12,18.594638
16,5,13,17.37108684
16,5,16,27.5801789
16,5,17,23.97892041
16,5,20,24.65514695
16,6,1,3.608753604
16,6,2,28.90032703
16,6,3,69.45626968
16,6,4,36.96923602
16,6,5,3.975325425
16,6,8,26.25670638
16,6,9,80.17660313
16,6,10,54.66725154
16,6,14,17.15910535
16,6,15,62.12300776
16,6,16,51.27146601
16,6,20,44.31788545
16,7,2,1.786187006
16,7,3,6.775177813
16,7,4,4.272322307
16,7,20,8.775855266
16,8,1,2.393337024
16,8,20,2.937105195
16,9,3,2.393446341
16,9,20,5.103037483
16,10,1,5.672730602
16,10,2,10.73348359
16,10,3,15.13891937
16,10,4,11.52212283
16,10,5,2.222244714
16,10,8,7.74296769
16,10,9,20.60953112
16,10,10,5.992001951
16,10,15,15.64544846
16,10,16,8.23595674
16,10,20,18.8135504
16,11,1,28.12868214
16,11,2,10.34278623
16,11,3,0.369521364
16,11,6,23.24895783
16,11,7,8.006843703
16,11,11,21.08689174
16,11,16,23.76771383
16,11,20,15.50131729
16,12,1,5.958452469
16,12,2,11.81780236
16,12,3,11.60977495
16,12,4,1.487049465
16,12,8,10.76379079
16,12,9,9.420896897
16,12,14,7.135742933
16,12,15,12.60362585
16,12,20,17.96764282
16,13,20,0.002325048
16,14,20,0.001851425
16,15,20,0.001836925
